order_date,weather_condition,traffic_level,area_type,distance_km,historical_orders,holiday_flag,peak_hour,rider_count,demand_orders,delivery_time_minutes
2024-01-13 19:00:00,2,1,1,14.42176416523451,135,0,1,67,159,46.36612581501631
2024-01-13 20:00:00,0,0,0,14.427292191546496,112,0,1,51,134,68.65863915196009
2024-01-13 21:00:00,2,1,0,19.33131247712964,496,0,0,27,334,55.96736744106792
2024-01-13 22:00:00,2,0,0,7.583478900886073,241,0,1,15,206,48.50880363340332
2024-01-13 23:00:00,2,1,1,17.69321806314095,463,1,0,13,380,52.70856812676174
2024-01-14 00:00:00,2,0,0,1.4143341877870288,142,0,0,78,80,48.20152187362906
2024-01-14 01:00:00,1,1,0,6.475856303142381,302,0,0,23,204,42.011022397947066
2024-01-14 02:00:00,1,2,0,1.9244598579835,187,0,1,50,164,42.2282119774901
2024-01-14 03:00:00,0,2,2,13.372875239160964,98,1,0,56,119,52.33030163215508
2024-01-14 04:00:00,2,2,2,2.915017043900772,170,0,0,62,142,36.10143273329876
2024-01-14 05:00:00,2,1,0,17.068430409388878,88,0,0,30,11,50.01229298400265
2024-01-14 06:00:00,2,2,0,13.285241992014935,83,0,1,22,87,49.62444643307207
2024-01-14 07:00:00,2,1,0,1.5474926200185082,407,0,0,75,277,25.23591684308409
2024-01-14 08:00:00,0,2,0,14.580769943257836,315,1,1,24,328,65.22493072445208
2024-01-14 09:00:00,0,1,0,17.37866399788226,58,1,0,89,52,54.74519090459742
2024-01-14 10:00:00,0,0,0,13.56129914558084,237,0,1,54,230,72.521970616315
2024-01-14 11:00:00,2,1,2,1.5799601027656114,145,1,0,93,170,23.431474490045584
2024-01-14 12:00:00,1,1,1,17.300471420747723,182,1,1,74,219,64.55690549887365
2024-01-14 13:00:00,0,1,0,14.916814345746666,212,1,1,55,246,42.70697323744618
2024-01-14 14:00:00,0,2,0,8.1905749371957,188,0,1,12,180,47.2708226683767
2024-01-14 15:00:00,0,1,0,7.24397490799455,347,1,1,26,301,37.92125163763129
2024-01-14 16:00:00,2,2,1,10.116583446741362,129,0,1,26,130,51.4307862701889
2024-01-14 17:00:00,2,0,0,17.474933267819548,140,0,1,93,166,83.40547850924226
2024-01-14 18:00:00,2,2,0,5.789127685521593,305,1,0,29,270,46.53131563559644
2024-01-14 19:00:00,0,2,1,2.9183124135828216,197,1,1,13,241,34.28253243953903
2024-01-14 20:00:00,2,1,0,17.428091086259947,228,1,0,84,196,50.02445344037534
2024-01-14 21:00:00,2,2,1,1.499507128733736,306,0,0,24,227,19.512360406766508
2024-01-14 22:00:00,2,1,1,18.308943422637228,267,1,1,66,278,48.12955928520108
2024-01-14 23:00:00,2,2,0,6.809158691726613,316,0,0,54,187,30.107705582537456
2024-01-15 00:00:00,1,1,2,10.656231332077086,366,1,1,36,328,58.80303389590751
2024-01-15 01:00:00,0,2,2,3.513614970292333,128,1,0,97,117,36.9963247705854
2024-01-15 02:00:00,2,1,0,18.14284441815702,216,1,1,29,215,52.11386456965485
2024-01-15 03:00:00,2,0,1,15.246888244303689,153,0,0,88,105,74.43722943654562
2024-01-15 04:00:00,2,1,1,18.55895614555265,353,1,1,15,351,52.22511737147863
2024-01-15 05:00:00,2,2,1,13.981351971245086,387,0,1,27,357,53.75148114206716
2024-01-15 06:00:00,2,1,0,4.509181758104196,333,1,1,95,310,22.240995402637285
2024-01-15 07:00:00,2,2,2,6.857073056738737,394,0,0,58,263,40.22170907040229
2024-01-15 08:00:00,2,0,1,10.250122926965991,264,1,0,94,243,66.88382242024753
2024-01-15 09:00:00,0,2,1,12.537905901843931,124,1,1,33,163,64.52357492662999
2024-01-15 10:00:00,0,2,0,18.6027293093892,274,1,1,90,304,63.72873266665607
2024-01-15 11:00:00,2,0,2,8.29507784999364,385,1,0,20,309,61.821335922302495
2024-01-15 12:00:00,2,2,2,14.358368416235772,341,1,0,27,272,47.08690480629216
2024-01-15 13:00:00,0,2,0,19.25916812930561,392,1,0,44,309,61.88363839307021
2024-01-15 14:00:00,0,2,2,3.8951072048936073,119,0,0,64,118,35.466756874910246
2024-01-15 15:00:00,1,2,0,17.391482186811416,412,1,0,37,327,72.14554810026605
2024-01-15 16:00:00,0,1,1,8.993415337470774,239,1,1,97,231,35.96187518320191
2024-01-15 17:00:00,2,0,0,14.916013742657398,155,0,1,45,195,68.10318809176758
2024-01-15 18:00:00,2,2,1,6.57722843600459,119,0,0,33,99,40.90660196462304
2024-01-15 19:00:00,0,1,0,7.345700147054029,59,1,0,42,85,41.47905939259219
2024-01-15 20:00:00,2,2,1,1.5155312724932566,263,0,1,46,176,37.19599947083955
2024-01-15 21:00:00,0,1,1,19.456678910172236,54,0,1,22,74,62.509144525123965
2024-01-15 22:00:00,1,1,0,16.455598929384905,77,1,0,25,92,69.27308531164894
2024-01-15 23:00:00,0,2,1,2.7844412005981893,364,0,0,52,228,31.28004011170927
2024-01-16 00:00:00,2,0,2,19.990667117611714,442,1,0,82,339,84.03691646101602
2024-01-16 01:00:00,0,0,0,12.495467346855888,472,0,1,59,359,67.09982708793359
2024-01-16 02:00:00,2,0,2,17.220844121323278,290,0,0,22,209,80.24733607814886
2024-01-16 03:00:00,0,0,1,2.26655450227951,285,0,1,80,266,51.61772496581378
2024-01-16 04:00:00,1,1,1,8.399572391346549,141,1,0,44,154,48.27964091831033
2024-01-16 05:00:00,2,1,1,13.723371323768587,367,1,0,99,312,38.94694670422745
2024-01-16 06:00:00,1,0,0,3.022240655294329,394,1,1,82,352,58.02371428786769
2024-01-16 07:00:00,1,1,1,10.289153934426013,412,1,0,44,362,43.060127228562735
2024-01-16 08:00:00,2,2,2,9.41087961633869,87,1,1,33,156,40.80934736606242
2024-01-16 09:00:00,2,2,2,5.104764264998015,268,1,0,94,188,31.43762589846643
2024-01-16 10:00:00,2,1,0,6.705126881184242,201,0,1,62,201,24.458429512545365
2024-01-16 11:00:00,2,0,2,19.375248735404664,241,0,1,95,202,76.79061672645224
2024-01-16 12:00:00,2,2,0,6.484321234188784,170,1,0,48,154,48.78974870579256
2024-01-16 13:00:00,0,2,0,5.05509654539981,220,0,0,28,159,48.01378683736032
2024-01-16 14:00:00,2,0,1,11.187974250298335,159,1,1,53,209,69.65774321183663
2024-01-16 15:00:00,2,2,2,13.74820264733566,193,1,0,55,196,49.89282404979645
2024-01-16 16:00:00,1,1,2,14.776769110321732,115,0,1,54,134,59.72004013862327
2024-01-16 17:00:00,2,2,2,15.330696505441407,371,0,1,41,336,53.6183584491881
2024-01-16 18:00:00,1,0,1,1.6998173387803088,246,1,0,14,203,52.41032871173026
2024-01-16 19:00:00,2,2,0,8.481447607211702,95,1,1,85,178,41.95805496220406
2024-01-16 20:00:00,2,2,2,15.705203515878711,198,0,0,15,112,57.70507254015056
2024-01-16 21:00:00,0,2,2,18.19218993420246,109,0,0,91,50,71.89873504140951
2024-01-16 22:00:00,0,1,2,12.441802343322882,187,0,1,16,190,45.47747676111198
2024-01-16 23:00:00,1,0,2,1.993830216684028,451,1,1,92,381,47.00784542799957
2024-01-17 00:00:00,0,0,1,8.536270311247492,139,1,0,24,155,57.816117149386905
2024-01-17 01:00:00,1,1,0,2.410315201500638,261,1,1,82,280,32.080827589074424
2024-01-17 02:00:00,2,1,2,15.222219391007108,218,1,1,29,262,37.12091304565145
2024-01-17 03:00:00,2,0,2,2.2066039163516398,469,1,0,68,382,41.59684208604336
2024-01-17 04:00:00,0,0,0,4.528890267968368,162,0,0,93,135,58.62441816888751
2024-01-17 05:00:00,1,0,1,8.92221005533071,390,1,0,13,334,70.13714817937955
2024-01-17 06:00:00,1,0,1,9.790318975182569,115,1,1,83,175,78.31123095300795
2024-01-17 07:00:00,2,2,1,8.723152305985234,351,1,1,49,334,42.85252581773762
2024-01-17 08:00:00,2,2,1,9.804536285514,167,0,0,74,139,49.13734790667077
2024-01-17 09:00:00,0,2,2,14.551543888383796,274,1,0,44,267,51.90716070252
2024-01-17 10:00:00,2,1,0,8.01610763615529,200,0,0,97,134,33.37130875730025
2024-01-17 11:00:00,1,2,0,11.407258723861764,216,1,0,53,213,59.32209966090324
2024-01-17 12:00:00,1,2,0,6.764015893045912,144,1,1,16,186,60.00827723641418
2024-01-17 13:00:00,2,2,1,7.71892240671917,309,0,1,31,259,34.03296057840426
2024-01-17 14:00:00,0,2,1,12.662180221799536,474,0,0,32,344,60.798214278575074
2024-01-17 15:00:00,0,2,0,10.31939838110338,308,1,1,74,321,50.6573204663829
2024-01-17 16:00:00,2,1,2,14.73768960232634,486,0,1,97,401,46.133678825814094
2024-01-17 17:00:00,1,1,1,11.650233172983246,169,0,1,29,171,53.94272720952476
2024-01-17 18:00:00,0,1,2,16.267907622293585,123,0,0,41,89,43.68872737447603
2024-01-17 19:00:00,1,1,0,9.424756046899615,411,1,0,45,302,52.071014053332895
2024-01-17 20:00:00,2,0,1,10.329638777469228,145,1,1,27,194,59.70994620500306
2024-01-17 21:00:00,1,1,2,13.729455629117853,341,1,0,42,305,64.10582363924529
2024-01-17 22:00:00,2,1,1,5.203634943828929,226,1,0,78,221,28.28860983668722
2024-01-17 23:00:00,2,2,0,8.332661201693956,76,0,1,91,91,46.16169411522898
2024-01-18 00:00:00,1,2,0,12.87198363622245,358,1,1,18,352,64.88340558455238
2024-01-18 01:00:00,2,1,0,1.5486491160489917,354,0,0,51,257,20.889705722152872
2024-01-18 02:00:00,2,2,2,9.302457239044893,260,1,1,80,305,47.37168568076332
2024-01-18 03:00:00,1,2,1,12.37814878981622,407,1,1,88,393,70.02264822324871
2024-01-18 04:00:00,1,1,1,19.38013510758576,306,0,1,13,271,73.10293464122965
2024-01-18 05:00:00,0,1,1,17.66331467073575,479,1,0,55,389,61.369734203968754
2024-01-18 06:00:00,0,0,0,6.334097105910504,367,1,1,81,333,53.9252610731548
2024-01-18 07:00:00,2,0,2,10.63699197654957,254,1,1,33,274,60.90228948119141
2024-01-18 08:00:00,2,2,0,2.0718730805417347,404,0,0,81,323,27.23624211439901
2024-01-18 09:00:00,2,1,0,5.574333881538335,115,1,0,78,122,28.153788459007057
2024-01-18 10:00:00,0,2,2,15.722261493293711,199,0,0,32,132,60.37103569302942
2024-01-18 11:00:00,0,2,0,3.342966233231546,216,0,0,64,176,33.09505432874909
2024-01-18 12:00:00,0,1,0,5.896119971845176,269,1,1,24,271,29.187515737873927
2024-01-18 13:00:00,0,2,1,18.93680753298035,349,1,0,60,266,67.26787288023999
2024-01-18 14:00:00,2,2,2,16.653260209356702,307,1,0,59,285,57.05612886560692
2024-01-18 15:00:00,2,1,2,15.85472654032933,252,1,0,56,207,42.03742974087268
2024-01-18 16:00:00,2,2,1,17.42659231574098,289,0,1,92,251,59.77988611661053
2024-01-18 17:00:00,0,0,2,15.242508045064724,364,0,0,34,250,76.07384894031259
2024-01-18 18:00:00,2,1,1,3.291138106246464,278,1,0,48,273,18.290543192377083
2024-01-18 19:00:00,1,0,0,10.814665203219397,205,1,1,77,193,74.01265079442811
2024-01-18 20:00:00,2,1,2,9.44063449524412,267,1,1,55,288,40.85947874522861
2024-01-18 21:00:00,2,0,2,6.911879987137222,244,0,1,81,195,45.50939221222083
2024-01-18 22:00:00,2,1,0,16.846767784672505,319,1,1,22,334,49.26101284381401
2024-01-18 23:00:00,0,1,0,9.81864484511044,65,1,1,47,124,48.085107956702366
2024-01-19 00:00:00,0,2,2,2.145654425793444,290,1,1,45,287,32.83642832958626
2024-01-19 01:00:00,2,2,2,6.2243460906850965,301,0,1,46,255,41.73862154035957
2024-01-19 02:00:00,2,0,2,5.343800102559457,100,0,0,51,72,42.70243809352451
2024-01-19 03:00:00,0,1,1,17.862098811414388,405,1,0,28,304,46.75937903623532
2024-01-19 04:00:00,2,1,2,13.301323912140996,77,0,0,46,75,41.50775396784664
2024-01-19 05:00:00,1,2,2,11.647149051759428,102,1,1,98,149,58.88544129986873
2024-01-19 06:00:00,0,2,0,10.626335591895396,357,1,1,74,331,54.354631891868216
2024-01-19 07:00:00,2,1,0,13.352147523287844,165,0,0,94,95,43.5133120060186
2024-01-19 08:00:00,2,2,1,15.34263538876537,458,1,1,48,431,64.70708460390262
2024-01-19 09:00:00,1,2,0,11.533309410798688,490,0,0,35,339,66.57496490840838
2024-01-19 10:00:00,2,0,2,18.8274228878996,58,0,0,51,71,76.83136766079068
2024-01-19 11:00:00,2,0,2,19.559849242357306,60,1,0,71,20,81.72093838047651
2024-01-19 12:00:00,1,1,1,19.91150401556764,156,1,1,62,215,69.2794331800034
2024-01-19 13:00:00,1,2,0,13.71843109168425,350,1,0,76,261,60.86258125263495
2024-01-19 14:00:00,1,1,0,18.71978886836169,390,1,1,59,348,71.24041894687821
2024-01-19 15:00:00,0,2,0,8.68511421085114,307,1,0,78,254,50.0813013241717
2024-01-19 16:00:00,2,2,1,17.332255433700322,231,0,0,38,175,56.13076646552364
2024-01-19 17:00:00,2,0,0,18.274311676053937,467,0,0,11,383,84.31971062753257
2024-01-19 18:00:00,0,2,0,18.17866897431324,219,0,1,27,188,62.93803804600852
2024-01-19 19:00:00,0,0,0,16.78607937525925,374,0,0,69,248,87.6841947516584
2024-01-19 20:00:00,2,0,2,8.725384071183758,188,0,0,23,118,56.89844550032318
2024-01-19 21:00:00,1,0,1,4.019242157633952,334,1,1,49,315,54.74957891813659
2024-01-19 22:00:00,2,0,2,7.345170770544471,160,0,0,73,132,64.09355690540089
2024-01-19 23:00:00,2,2,1,15.578482816663769,141,1,0,39,140,61.43812809447854
2024-01-20 00:00:00,2,1,0,5.42482471526953,269,1,0,38,261,30.68117692102754
2024-01-20 01:00:00,2,1,2,10.087169231693476,54,0,0,38,65,22.03301371738184
2024-01-20 02:00:00,2,1,0,11.742590841708768,69,0,1,28,112,27.87305354395937
2024-01-20 03:00:00,2,2,0,12.47331268631963,150,0,0,99,98,55.08596150137257
2024-01-20 04:00:00,2,2,1,18.77878541919717,344,1,0,67,244,67.92651989131598
2024-01-20 05:00:00,0,2,0,13.568367387872032,465,1,1,49,413,49.97547147140239
2024-01-20 06:00:00,0,0,2,15.939677505468742,206,1,1,18,219,79.09505651238791
2024-01-20 07:00:00,0,0,1,12.055688609941036,499,0,0,86,348,68.8393831646064
2024-01-20 08:00:00,1,1,1,16.838026058377302,432,1,0,40,336,57.67823523562062
2024-01-20 09:00:00,2,1,2,6.009608648325494,50,1,0,87,67,24.56788392677613
2024-01-20 10:00:00,2,2,0,4.987675761706996,261,0,1,24,232,44.302094536160055
2024-01-20 11:00:00,1,1,0,18.600080926401425,168,1,1,43,172,62.839868994441446
2024-01-20 12:00:00,2,2,0,14.17613665079019,434,1,1,71,383,44.65827250653207
2024-01-20 13:00:00,1,2,0,13.758985964106202,309,0,0,83,241,65.15725507726411
2024-01-20 14:00:00,2,2,0,9.878609533940548,448,1,0,66,373,29.84995577579901
2024-01-20 15:00:00,1,0,1,8.1572479265767,224,0,1,30,206,69.97386476008074
2024-01-20 16:00:00,2,0,1,11.558132695094136,463,0,1,63,340,54.92175527045254
2024-01-20 17:00:00,1,1,2,3.2907606390116757,183,1,0,98,162,31.16803366689815
2024-01-20 18:00:00,0,2,0,9.639538660579047,151,1,1,46,184,50.53341602108886
2024-01-20 19:00:00,1,2,0,9.651986384844138,434,0,0,49,307,51.80277240578288
2024-01-20 20:00:00,2,1,0,11.22839374594104,111,1,1,29,170,32.31704766063488
2024-01-20 21:00:00,0,1,2,13.059026672976843,497,1,0,80,397,53.83469681636341
2024-01-20 22:00:00,1,2,0,19.18904895372188,438,0,1,27,328,79.15207840997037
2024-01-20 23:00:00,0,1,1,13.39121341474338,103,0,0,53,34,48.126965050112176
2024-01-21 00:00:00,0,1,0,17.790777887114817,354,0,1,65,289,58.76680728167685
2024-01-21 01:00:00,0,2,2,11.569773367914111,56,0,1,99,68,53.236954839597225
2024-01-21 02:00:00,2,2,1,12.911629769922303,405,0,1,26,337,55.70774630281267
2024-01-21 03:00:00,0,1,1,2.3269021090818227,52,0,1,51,87,27.62518433650896
2024-01-21 04:00:00,0,1,1,3.532010734803896,381,1,1,80,331,21.778113572116936
2024-01-21 05:00:00,1,0,0,12.013738268753253,428,1,1,37,395,81.04743411032715
2024-01-21 06:00:00,2,1,2,8.518544529202556,494,0,0,30,359,24.26496172221126
2024-01-21 07:00:00,2,0,2,16.177399877444536,384,0,1,46,350,58.532289276323766
2024-01-21 08:00:00,1,2,0,11.320379622609344,474,0,0,32,309,69.17073651886786
2024-01-21 09:00:00,1,1,2,17.76352974007542,198,0,1,57,184,64.77968171691651
2024-01-21 10:00:00,2,1,1,19.474301890783536,337,0,1,68,273,59.461767004425006
2024-01-21 11:00:00,0,1,1,3.805068517308215,61,1,0,83,120,27.452317296502933
2024-01-21 12:00:00,2,1,2,8.501727281456905,153,0,0,61,71,35.21335448418269
2024-01-21 13:00:00,2,1,2,13.634639479522583,160,1,0,26,166,48.43391965986055
2024-01-21 14:00:00,2,2,0,6.804286352606645,312,0,1,47,260,31.27290844899661
2024-01-21 15:00:00,2,1,0,6.073614416708407,484,1,1,10,408,29.284086982139748
2024-01-21 16:00:00,0,2,0,16.461032651947896,222,1,0,84,191,66.35439371602929
2024-01-21 17:00:00,2,2,0,19.62719091211612,144,0,0,42,104,67.27653893723912
2024-01-21 18:00:00,1,1,0,15.702263293702146,370,0,0,53,221,53.79131940511788
2024-01-21 19:00:00,1,1,0,10.949855833278155,493,0,1,97,389,51.61076423786999
2024-01-21 20:00:00,0,1,1,9.40771340696098,252,1,0,29,210,42.441857370127565
2024-01-21 21:00:00,0,1,2,11.253306690076933,94,0,0,56,34,45.64943458743141
2024-01-21 22:00:00,2,2,0,9.79395434156698,83,0,1,78,124,53.44681379774713
2024-01-21 23:00:00,1,1,1,10.554873078927692,260,1,0,51,201,54.12576561558309
2024-01-22 00:00:00,0,2,2,4.865607960055327,444,1,1,35,426,36.02608421059638
2024-01-22 01:00:00,2,2,2,18.171097036877224,274,0,0,58,180,66.20729254608948
2024-01-22 02:00:00,1,2,2,15.336165028942094,466,0,0,80,283,75.60198197221082
2024-01-22 03:00:00,1,2,0,13.93857103117118,313,0,0,27,249,62.72731626829841
2024-01-22 04:00:00,1,2,0,19.04857444851499,350,0,0,18,220,90.9991539527753
2024-01-22 05:00:00,0,1,0,6.403492306343923,275,0,0,75,180,45.80183314599465
2024-01-22 06:00:00,0,1,2,2.5420288069786703,153,0,1,69,142,22.198003599799318
2024-01-22 07:00:00,2,2,2,16.6966345467513,270,0,0,46,178,50.8726707744089
2024-01-22 08:00:00,1,1,1,19.969922309335843,383,1,0,56,311,64.22789232068222
2024-01-22 09:00:00,1,2,1,11.99021632238379,467,1,0,38,390,57.60324838828649
2024-01-22 10:00:00,2,2,1,2.117378370340956,350,1,0,72,244,21.97737930832204
2024-01-22 11:00:00,2,2,1,15.828892762943882,172,1,1,24,206,53.35088435981496
2024-01-22 12:00:00,2,2,2,2.401231928070989,498,0,0,18,369,23.734555123889013
2024-01-22 13:00:00,1,2,0,11.260265738926345,485,0,1,89,390,70.72504833162455
2024-01-22 14:00:00,1,2,0,6.273117010000014,443,1,1,75,405,43.91392996700623
2024-01-22 15:00:00,2,2,0,18.385508831255517,271,1,1,10,300,63.37497874215836
2024-01-22 16:00:00,0,2,0,9.575293051930217,92,0,1,18,83,47.47381570912004
2024-01-22 17:00:00,2,2,1,18.070803621092512,259,0,0,66,184,63.200679162344905
2024-01-22 18:00:00,1,0,2,6.682540619836784,386,1,1,65,376,67.73739690360921
2024-01-22 19:00:00,1,2,0,8.359889092605673,60,1,0,29,90,57.4577918786963
2024-01-22 20:00:00,1,2,2,18.99526457669453,265,1,1,11,263,84.30394943731727
2024-01-22 21:00:00,2,2,1,4.824974567701072,213,1,1,10,203,31.712855258055285
2024-01-22 22:00:00,2,2,1,11.991521881371757,274,0,1,83,247,40.96862007061137
2024-01-22 23:00:00,2,1,0,8.381696242642116,274,0,1,96,230,31.53941203729605
2024-01-23 00:00:00,2,0,0,15.70917081630582,295,0,1,63,268,67.25487106287714
2024-01-23 01:00:00,1,1,1,3.4566310522557906,195,1,0,28,160,38.740719857157885
2024-01-23 02:00:00,1,2,1,9.307084411088702,240,0,0,27,195,55.12146439433374
2024-01-23 03:00:00,1,2,2,14.27971991006,310,1,0,33,277,64.47183436647393
2024-01-23 04:00:00,1,0,1,8.733308465117037,336,0,1,61,260,79.15468900522087
2024-01-23 05:00:00,0,1,2,2.112103046232157,65,1,1,95,168,35.03676695586132
2024-01-23 06:00:00,0,2,1,14.397132965371531,243,1,0,29,183,54.15746327381292
2024-01-23 07:00:00,1,2,2,10.560768226014678,58,0,1,20,102,61.346598996192434
2024-01-23 08:00:00,1,1,1,1.2148650469219104,51,0,1,82,80,30.212107208189835
2024-01-23 09:00:00,2,1,1,12.640462009339087,342,0,1,88,286,41.96793337285744
2024-01-23 10:00:00,2,2,2,18.47773942804694,133,1,0,69,154,60.13687365746239
2024-01-23 11:00:00,2,2,2,3.109493016022091,492,1,0,25,391,34.63599753818299
2024-01-23 12:00:00,1,1,0,12.222753465174211,258,1,1,22,245,49.268212123248425
2024-01-23 13:00:00,0,2,0,14.844708753489977,107,0,0,62,64,65.89254638137497
2024-01-23 14:00:00,2,2,1,2.3446997326658034,388,1,1,15,371,28.91761654165225
2024-01-23 15:00:00,0,2,1,1.42969370511954,155,0,0,34,129,41.86660905293302
2024-01-23 16:00:00,0,0,2,9.819721466253998,185,1,0,72,186,73.67946167414061
2024-01-23 17:00:00,2,2,1,16.032547057452913,357,0,0,56,245,58.18343994390085
2024-01-23 18:00:00,2,0,0,4.053668791887239,380,1,0,24,298,46.094121335772094
2024-01-23 19:00:00,0,0,2,16.896108172083537,126,0,1,63,178,75.63497005372886
2024-01-23 20:00:00,0,1,1,13.474967853048328,374,0,0,91,279,49.11161113329422
2024-01-23 21:00:00,0,1,2,7.311292467981227,259,1,0,52,217,37.16416405619211
2024-01-23 22:00:00,0,2,0,10.80069017135654,281,1,1,23,287,49.5710249886189
2024-01-23 23:00:00,1,2,0,19.34592461480803,174,1,1,43,190,74.22621562409093
2024-01-24 00:00:00,0,2,0,5.112302442014437,229,1,0,11,193,34.76217248628645
2024-01-24 01:00:00,0,2,1,10.491172557136764,339,0,1,29,275,56.70957884915084
2024-01-24 02:00:00,1,2,1,12.865244566044794,263,1,0,25,216,59.773693903628086
2024-01-24 03:00:00,2,2,1,3.6222775040376582,481,0,0,76,358,28.8781792376932
2024-01-24 04:00:00,2,1,1,1.8269196838428832,146,1,0,39,116,19.160163704146814
2024-01-24 05:00:00,2,0,1,1.2557391056979543,457,1,0,96,356,46.87250981871864
2024-01-24 06:00:00,0,1,1,7.169164275400308,298,0,1,60,239,35.74011167724758
2024-01-24 07:00:00,0,0,0,2.404998595212442,270,1,1,96,284,44.00719042029693
2024-01-24 08:00:00,0,1,0,16.271629098281178,62,1,0,12,110,50.06142494250256
2024-01-24 09:00:00,2,0,1,19.949071016073173,355,1,1,86,352,76.19425452151057
2024-01-24 10:00:00,2,1,0,2.1647726129548164,140,1,1,60,192,24.570895263988376
2024-01-24 11:00:00,2,1,2,9.221799242735353,242,1,0,55,229,37.424721724365455
2024-01-24 12:00:00,2,1,1,1.4889103366689205,248,1,0,49,231,11.877566905525798
2024-01-24 13:00:00,0,2,2,3.545826924388001,309,0,0,38,207,35.86520734074935
2024-01-24 14:00:00,2,0,1,7.135528657302807,113,0,0,32,44,55.27124611046922
2024-01-24 15:00:00,2,2,1,8.480266048095347,379,1,1,26,378,34.67573737466863
2024-01-24 16:00:00,1,0,0,18.855875982144163,281,0,0,94,173,97.82347983163758
2024-01-24 17:00:00,2,2,2,8.520899366381022,276,1,0,78,209,43.27511062864146
2024-01-24 18:00:00,0,2,0,10.42927552209064,216,1,1,94,235,54.401671183438985
2024-01-24 19:00:00,0,0,1,5.666083997203462,300,1,0,75,238,48.99675367315619
2024-01-24 20:00:00,2,1,2,1.0023776363749344,496,0,0,32,323,16.96989342727065
2024-01-24 21:00:00,0,1,1,18.087354677929568,235,0,1,84,212,55.57173476514434
2024-01-24 22:00:00,1,0,0,2.552580383689792,298,1,1,88,292,55.37261014076497
2024-01-24 23:00:00,1,0,1,19.320727979688357,321,1,0,32,274,92.37194831400808
2024-01-25 00:00:00,2,0,1,3.486037977904945,389,1,0,16,312,51.502988358915495
2024-01-25 01:00:00,1,0,0,12.492691134258363,495,0,1,52,402,75.44364662141088
2024-01-25 02:00:00,2,1,1,19.9888011692761,187,0,0,71,127,54.96766061124646
2024-01-25 03:00:00,2,0,2,3.6308273253238417,158,1,1,43,207,54.8547545780369
2024-01-25 04:00:00,2,2,0,9.05491861385666,367,1,1,60,338,34.70370310485544
